DATE,precip,humidity,wind_speed,sea_pressure,min_temp,rain
2017-08-26T23:59:00,0.0,79.0,6.7,29.92,67.0,0
2018-01-30T23:59:00,0.0,25.0,3.1,30.01,59.0,0
2023-03-21T23:59:00,1.06,78.0,14.1,29.83,54.0,1
2024-02-14T23:59:00,0.0,75.0,3.7,30.15,47.0,0
2023-01-01T23:59:00,1.02,73.0,16.6,29.85,56.0,1
2021-08-25T23:59:00,0.0,72.0,7.3,29.93,68.0,0
2023-04-05T23:59:00,0.0,59.0,5.2,30.11,46.0,0
2019-05-26T23:59:00,0.08,70.0,8.2,29.98,58.0,1
2016-03-14T23:59:00,0.005,74.0,5.1,30.13,60.0,1
2022-11-03T23:59:00,0.005,51.0,10.2,30.11,53.0,1
2024-07-07T23:59:00,0.0,78.0,5.6,29.92,66.0,0
2019-12-07T23:59:00,0.15,88.0,2.2,30.12,63.0,1
2024-08-28T23:59:00,0.0,71.0,5.6,29.97,68.0,0
2021-07-27T23:59:00,0.005,75.0,7.3,29.98,70.0,1
2024-03-21T23:59:00,0.0,76.0,4.6,30.1,57.0,0
2020-12-28T23:59:00,0.56,68.0,9.0,29.95,54.0,1
2017-11-14T23:59:00,0.0,69.0,4.6,30.05,55.0,0
2017-12-20T23:59:00,0.07,68.0,4.8,30.12,47.0,1
2022-06-02T23:59:00,0.0,82.0,5.6,29.86,59.0,0
2021-06-20T23:59:00,0.0,72.0,5.1,29.9,64.0,0
2017-02-07T23:59:00,0.11,77.0,7.6,30.16,59.0,1
2020-06-05T23:59:00,0.005,67.0,7.8,29.86,65.0,1
2022-12-11T23:59:00,0.45,75.0,8.9,29.99,51.0,1
2017-10-20T23:59:00,0.005,71.0,8.9,29.97,65.0,1
2023-07-13T23:59:00,0.0,72.0,6.3,29.94,67.0,0
2023-08-31T23:59:00,0.0,83.0,4.7,29.83,68.0,0
2022-05-12T23:59:00,0.0,47.0,6.4,30.1,49.0,0
2020-06-09T23:59:00,0.0,24.0,5.8,29.98,59.0,0
2018-07-19T23:59:00,0.0,72.0,5.5,29.97,69.0,0
